21206-8;MODELAGEM DE ZONA DE DANO DE FALHAS EM CARBONATOS;PETROBRAS;PESQUISA APLICADA;Desenvolver metodologia simples e direta para incorporar a região da zona de dano (delimitação da área mais fraturada e propriedades relacionadas) de falhas sísmicas/subsísmicas nos modelos de fratura de reservatórios carbonáticos.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOLOGIA DE RESERVATÓRIO;PETROBRAS;;;;;;21/03/2019;34;R$ 2.269.488,96
21207-6;Integração Digital do Comissionamento;PETROBRAS;PESQUISA APLICADA;"Modernizar a gestão do comissionamento nos empreendimentos pelo atingimento das seguintes metas: 1) desenvolver metodologia de interoperabilidade entre sistemas de gestão e controle com padronização dos registros históricos, métricas e indicadores; 2) promover a interação direta entre o ativo digital e o ativo físico na pré-operação & partida e 3) desenvolver métodos para incorporação de tecnologias digitais existentes com o objetivo de reduzir o H.H. exposto ao risco e a a `gestão com papel¿";TEMAS TRANSVERSAIS;AVALIAÇÃO DA CONFORMIDADE, MONITORAMENTO E CONTROLE;METODOLOGIAS E SISTEMAS DE CONTROLE DA QUALIDADE;PETROBRAS;;;;;;27/03/2019;57;R$ 2.372.400,00
21208-4;Desenvolvimento e avaliação de desempenho de tintas anticorrosivas à base de zinco e nanomateriais de carbono;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Formular e avaliar o desempenho de tintas anticorrosivas pigmentadas com zinco que apresentem redução do teor de zinco pela aditivação com nanomateriais de carbono buscando grau de proteção anticorrosiva ao substrato metálico igual ou superior ao observado pelas tintas disponíveis no mercado, mas com redução do custo do produto e melhoria nas características mecânicas e eletroquímicas e durabilidade do revestimento.;TEMAS TRANSVERSAIS;MATERIAIS;CORROSÃO E PROTEÇÃO;PETROBRAS;;;;;;19/02/2019;42;R$ 757.683,07
21209-2;Uso de informações Meteoceanográficas no Planejamento de PSVs;PETROBRAS;PESQUISA APLICADA;Aumentar a robustez do processo de programação e planejamento de PSV's face a eventos externos, em especial condições meteoceanográficas.;TEMAS TRANSVERSAIS;DISTRIBUIÇÃO, LOGÍSTICA E TRANSPORTE;LOGÍSTICA;PETROBRAS;;;;;;20/02/2019;30;R$ 2.822.428,80
21210-0;Projeto Conceitual e Básico de Unidade-Piloto para Ensaios de Despressurização e Vazamento de Correntes com Altos Teores de CO2;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;Projeto de LOOP para fornecimento de misturas CO2 e CH4 a 500bar para realização de ensaios de despressurização, vazamentos e fornecimento de mistura a alta pressão para porjetos futuros de testes de válvulas, poços, teste de inibidores de corrosão, etc.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;CARACTERIZAÇÃO E PROCESSAMENTO DE FLUIDOS PRODUZIDOS;PETROBRAS;;;;;;12/03/2019;24;R$ 1.957.697,28
21211-8;PVT Digital;PETROBRAS;PESQUISA APLICADA;O cenário de contenção de custos atravessado pela empresa atualmente reduziu drasticamente a amostragem de fluidos para avaliação e valoração econômica de reservatórios. Muitas vezes, as únicas amostras disponíveis para estudo apresentam elevados teores de contaminação, tornando-as inadequadas para prosseguimento da maioria dos testes rigorosos em laboratório.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE NOVOS ALGORITMOS;PETROBRAS;;;;;;25/03/2019;24;R$ 618.539,32
21212-6;Avaliação numérica e experimental da rugosidade em dutos flexíveis.;PETROBRAS;PESQUISA APLICADA;Aumentar o grau de conhecimento na estimativa da rugosidade em linhas flexíveis, culminando no desenvolvimento de modelo para determinação do fator de atrito em linhas flexíveis. Este modelo deve produzir resultados semelhantes ao conhecido diagrama de Moody, mas incorporar as características geométricas dos diversos tipos de carcaça intertravada.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;MÉTODOS E PROCESSOS DE ESCOAMENTO;PETROBRAS;;;;;;25/03/2019;48;R$ 963.339,26
21213-4;Desenvolvimento de geomaterial para a modelagem de fluxo de fluidos;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Desenvolver geomaterial para simular a migração de hidrocarbonetos em modelos físicos de processos geológicos;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;PETROBRAS;;;;;;27/03/2019;36;R$ 346.485,60
21214-2;COMPUTAÇÃO QUÂNTICA EM GEOCIÊNCIAS;PETROBRAS;PESQUISA APLICADA;Avaliar tecnicamente viabilidade de soluções de hardwares em computação quântica disponíveis para geociências.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;TÉCNICAS DE AQUISIÇÃO, PROCESSAMENTO E INTERPRETAÇÃO DE DADOS GEOFÍSICOS EM ESCALA DE RESERVATÓRIO;PETROBRAS;;;;;;28/03/2019;12;R$ 453.634,96
21215-9;Augmented Analytics aplicada a indústria de O&G;PETROBRAS;PESQUISA APLICADA;Desbravar as possibilidades, propor e implementar soluções de Análise Aumentada (Augmented Analytics) à nossa indústria, com foco no E&P.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;AUTOMAÇÃO, CONTROLE E INSTRUMENTAÇÃO;PETROBRAS;;;;;;05/04/2019;42;R$ 278.082,00
21216-7;Investigação da influência da fluidodinâmica no processamento primário de petróleo;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;Investigar ação deletéria da fluidodinâmica no processamento primário de petróleo e conceber formas de mitigação.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE NOVOS ALGORITMOS;PETROBRAS;;;;;;05/04/2019;36;R$ 1.501.642,80
21217-5;Sistema de Previsão Oceanográfica para Movimentos e Operações Navais;PETROBRAS;PESQUISA BÁSICA;Sistema de Previsão Oceanográfica para Movimentos e Operações Navais;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;UNIDADES FLUTUANTES DE PRODUÇÃO, SISTEMAS DE ANCORAGEM E AMARRAÇÃO E POSICIONAMENTO DINÂMICO;PETROBRAS;;;;;;31/03/2019;48;R$ 8.988.988,58
21218-3;Grafeno tridimensional sintetizado a partir poli (etileno tereftalato) ¿ PET;PETROBRAS;PESQUISA APLICADA;Estabelecer o processo de síntese de um nanomaterial de carbono tridimensional constituído por folhas de grafeno modulado para aplicações específicas (por exemplo, nanoaditivos e membranas para filtros) a partir de poli (etileno tereftalato) - PET - oriundo da coleta seletiva de resíduos plásticos.;TEMAS TRANSVERSAIS;MATERIAIS;NANOMATERIAIS;PETROBRAS;;;;;;01/04/2019;40;R$ 194.583,60
21219-1;Rota para Remoção de Hidrocarbonetos Dissolvidos em Água Produzida a ser Descartada em Ambiente Offshore;PETROBRAS;PESQUISA APLICADA;Melhoria na eficiêcia da eficiência da separação de compostos dissolvidos na água produzida por meio de novas rotas tecnológicas.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GERENCIAMENTO DE ÁGUA PRODUZIDA;PETROBRAS;;;;;;02/04/2019;41;R$ 4.196.851,20
21220-9;Nanotecnologia para tratamento de Águas e Efluentes visando uso industrial;PETROBRAS;PESQUISA APLICADA;Utilização de nanotecnologia para o estabelecimento de processos de maior eficiência em relação às tecnologias atualmente empregadas no tratamento de água e efluentes, com escalabilidade adequada e viabilidade técnico-econômica para futura implantação nas unidades da empresa;TEMAS TRANSVERSAIS;MATERIAIS;NANOMATERIAIS;PETROBRAS;;;;;;07/04/2019;60;R$ 510.485,18
21221-7;Quantificação de emissões fugitivas a partir de imagens -METROLEAK;PETROBRAS;PESQUISA APLICADA;Pesquisa e desenvolvimento sobre o uso de imagens no IR para quantificação metrológica de emissões fugitivas de compostos orgânicos voláteis em componentes de linhas de processo.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;EMISSÕES DE GASES DE EFEITO ESTUFA NA INDÚSTRIA DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;PETROBRAS;;;;;;15/04/2019;26;R$ 327.880,80
21222-5;Caracterização Sísmica Avançada com Imageamento de Difrações;PETROBRAS;PESQUISA APLICADA;Investigar metodologias e algoritmos de imageamento e de análise avançada de dados sísmicos com riqueza azimutal com foco na separação dos campos de onda refletido e difratado, que permitam a recuperação de elementos estruturais e estratigráficos de alta resolução, buscando otimizar sua representação nos modelos numéricos de G&G dos reservatórios portadores de hidrocarbonetos da Petrobras.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOFÍSICA DE RESERVATÓRIO;PETROBRAS;;;;;;28/03/2019;37;R$ 481.123,57
21223-3;Escoamento com dispersões de micro e nano partículas aplicadas a EOR e à entrega de químicos;SHELL;PESQUISA APLICADA;O objetivo do projeto aqui proposto é a fabricação de dispersões complexas estáveis, o estudo de suas propriedades e o seu escoamento em meios porosos com foco no aumento do fator de recuperação e redução da produção de água.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;SHELL;PUC-Rio - Laboratório de microhidrodinâmica e escoamento em meios porosos;;;;;01/04/2019;48;R$ 24.407.303,18
21105-2;Capacitação do Laboratório de Microhidrodinâmica e Escoamento em Meios Porosos (LMMP) para o desenvolvimento de pesquisa de escoamento de dispersões de micro e nano partículas em meios porosos para aplicações em EOR;SHELL;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;O objetivo principal deste projeto é fornecer ao Laboratório Laboratório de Microhidrodinâmica e Escoamento em Meios Porosos (LMMP) infraestrutura complementar de forma a capacitar o laboratório para a produção de dispersões complexas de microcápsulas e de nanopartículas e o estudo de suas propriedades e escoamento em meios porosos para aplicações em EOR.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;PUC-Rio - Laboratório de microhidrodinâmica e escoamento em meios porosos;;;;;0191/2019;01/04/2019;18;R$ 3.161.963,43
21225-8;Otimização do sistema de Elevação, Escoamento e GARESC em projetos de Desenvolvimento da Produção;PETROBRAS;PESQUISA APLICADA;"Este projeto visa oferecer uma ferramenta de apoio à decisão baseada em inteligência artificial para auxiliar engenheiros de elevação e escoamento a definir e dimensionar todo o sistema de produção no que diz respeito aos aspectos de Elevação, Escoamento e Garantia de Escoamento.
A avaliação automatizada de alternativas de sistema de produção na disciplina de EE concederá agilidade à equipe de projeto, pois permitirá avaliar uma quantidade maior de cenários em um menor tempo.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ENGENHARIA DE RESERVATÓRIO (SIMULAÇÃO DE FLUXO);PUC-Rio - Laboratório de Inteligência Computacional Aplicada - ICA;;;;;;14/05/2019;24;R$ 2.404.198,60
20893-4;Desenvolvimento de métodos de preparo de amostra e sensores na área de petróleo e gás considerando a utilização e concepção de plataformas microfluídicas - INFRAESTRUTURA;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Adquirir infraestrutura para o desenvolvimento do projeto de pesquisa, que contempla cinco linhas de trabalho principais: i) controle de qualidade de insumos químicos utilizados na indústria de petróleo e análise de resíduos desses e seus derivados presentes ii) em água de processamento e iii) no petróleo, iv) desenvolvimento de sensores eletroquímicos seletivos e métodos ópticos para aplicação em chips microfluídicos e v) quantificação do teor de óleos e graxas (TOG) em água de produção.;TEMAS TRANSVERSAIS;MATERIAIS;TECNOLOGIA DE MATERIAIS;CNPEM - Laboratório Nacional de Nanotecnologia - LNNano;;;;;1252/2018;20/05/2019;24;R$ 1.542.172,67
21226-6;Completação Inteligente Elétrica (e-IC) - Fase 2;PETROBRAS;PESQUISA APLICADA;Viabilizar solução de completação inteligente em três ou mais zonas com completação inferior separada em poço aberto, favorecendo redução expressiva de CAPEX e de OPEX/ABEX no longo prazo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;EQUIPAMENTOS DE POÇO E SUBMARINO;PETROBRAS;;;;;;22/04/2019;60;R$ 1.634.375,21
21227-4;Gerenciamento inteligente de dados para minimização de NPTs em cenários de perda de circulação.;PETROBRAS;PESQUISA APLICADA;Disponibilização de metodologias, estratégias e soluções tecnológicas para minimizar e mitigar os tempos improdutivos gerados na perfuração de poços em cenários de perda de circulação.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;ENGENHARIA DE POÇO;PERFURAÇÃO E COMPLETAÇÃO - TÉCNICAS E TECNOLOGIAS;PETROBRAS;;;;;;28/03/2019;60;R$ 4.042.700,63
21228-2;MODELAGEM DA SATURAÇÃO DE ÁGUA EM RESERVATÓRIO (DIGITAL ROCK-NAMOR);REPSOL;PESQUISA APLICADA;"Objetivo principal: Melhorar a descrição de reservatórios usando dados disponíveis. Objetivos secundários: 1) Automatizar e melhorar etapas do método convencional de modelagem da saturação de água usando pressão capilar; 2) Desenvolver método alternativo para predição da saturação de água em reservatórios usando todos os dados disponíveis.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE NOVOS ALGORITMOS;REPSOL;OPTIMATECH LTDA;;;;;28/03/2019;16;R$ 932.825,62
21229-0;Vellox-GOLD: Tipologia de Fluidos em Tempo Real (Desenvolvimento de sistema avançado de aquisição, detecção, análise e transmissão em tempo real de cromatografia gasosa durante a fase de perfuração de poços).;REPSOL;PROTÓTIPO OU UNIDADE PILOTO;A extração de gas do fluido de perfuração e sua análise durante a perfuração é uma fonte indispensável de informações, servindo para melhorar a segurança operacional e a avaliação do reservatório em tempo real. O degaseificador de volume constante (Vellox GOLD) é um sistema  extrair gás em volume constante, independentemente da vazão do fluido.  Baseia-se na sucção do volume de lama por minuto e o gás é distribuído com fluxo constantes para diferente detectores e cromatográfica.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE EQUIPAMENTOS;REPSOL;GEOWELLEX DO BRASIL SERVICOS PETROLIFEROS LTDA  - ME;;;;;26/03/2019;36;R$ 13.417.402,00
21230-8;Tecnologia de Rocha Digital e Inteligência Computacional para o Estudo, Análise de Sensibilidade e Classificação do Perfil de Impedância às Variações de Porosidade em Reservatórios Carbonáticos (DIGITAL ROCK-ROCKTECH);REPSOL;PESQUISA APLICADA;Neste projeto será desenvolvido uma metodologia para a estimativa do perfil de impedância digital a fim de categorizar os resultados do perfil de impedância convencional de poços do Pré-sal brasileiro. O objetivo é caracterizar as variações de porosidade ao longo dos intervalos e identificar as regiões que de fato são reservatórios, de forma a auxiliar o intérprete a entender os parâmetros e as características da rocha que influenciam as variações de impedância ao longo do poço.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;PETROFÍSICA, PERFILAGEM DE POÇOS E AVALIAÇÃO DE FORMAÇÕES;REPSOL;PETREC - PETROLEO TECNOLOGIA E PESQUISA LTDA - ME;;;;;26/03/2019;24;R$ 3.064.858,56
21231-6;Desenvolvimento de ferramenta de predição de propriedades estática de rocha com base da aplicação de técnicas de Machine Learning na integração de dados sísmicos e de poços (DIGITAL ROCK-MACHLEE);REPSOL;PESQUISA APLICADA;Desenvolvimento de uma nova ferramenta de integração entre dados sísmicos e de poços que disponibilize a crescente base de algoritmos de Machine Learning para a predição e propagação em 3D de propriedades estáticas (e.g. porosidade, facies, VShale, etc.) de forma que a parametrização seja definida com base na qualidade, quantidade e distribuição dos dados disponíveis e que o geocientista seja guiado ao longo do processo para selecionar os algoritmos mais adequados para o caso em estudo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;TÉCNICAS DE AQUISIÇÃO, PROCESSAMENTO E INTERPRETAÇÃO DE DADOS GEOFÍSICOS EM ESCALA DE RESERVATÓRIO;REPSOL;KOGNITUS TECNOLOGIA, CONSULTORIA E SERVICOS LTDA.;;;;;28/03/2019;24;R$ 3.388.200,00
21232-4;Estudos numéricos e experimentais de processos de fechamento de poços na etapa de Descomissionamento (DECOM-NESS);REPSOL;PESQUISA APLICADA;O presente projeto pretende avaliar através de estudos numéricos e experimentais os mecanismos de fluência relacionados ao fechamento de poço, para seu descomissionamento.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOMECÂNICA/ESTABILIZAÇÃO DE POÇOS;REPSOL;PUC-Rio - Grupo de GeoAnálise;;;;;26/03/2019;24;R$ 3.647.351,60
21233-2;Poliuretano nanoestruturado para Pigs de serviço e inspeção de dutos;PETROBRAS;PESQUISA APLICADA;Desenvolver tecnologias que permitam a produção de compósitos de alto desempenho a base de poliuretanos e nanomateriais de carbono para fabricação de PIGs, através de impressão 3D, com geometrias e propriedades mecânicas adequadas às necessidades da Petrobras;TEMAS TRANSVERSAIS;MATERIAIS;NANOMATERIAIS;PETROBRAS;;;;;;29/04/2019;48;R$ 824.167,76
21234-0;Estudo da cinética de atuação dos inibidores de incrustação.;PETROBRAS;PESQUISA APLICADA;Compreender e modelar a cinética de formação e de inibição de incrustações salinas em sistemas de produção offshore tanto em condição submarina quanto em condição de superfície (topside);EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;TÉCNICAS E MÉTODOS DE ELEVAÇÃO ARTIFICIAL;PETROBRAS;;;;;;02/04/2019;38;R$ 726.298,56
