Arquivo;CodProj;Data de Início;Ano de início;Data de Conclusão;Ano de Conclusão;CNPJ Pagador;Entidade Pagadora;Tipo de Entidade Pagadora;Unid. Federativa Pagadora;Região Pagadora;CNPJ Beneficiário;Entidade Beneficiária;Tipo de Entidade Beneficiária;Unid. Federativa Beneficiária;Região Beneficiária;Tipo de Custo;Source;Recursos Humanos;Serviço de Terceiros;Viagens e Diárias;Outras despesas;Material de Consumo;Material Permanente;Custo Total
APLPED00371_RELATORIOAUDITORIAPED_0019_S03.xml;PD-00371-0019;08NOV2013;2013;12NOV2018;2018;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;Custo Próprio;Custo;$76.077,14;;$438,47;;;$3.438.473,75;$3.514.989,36
APLPED00371_RELATORIOAUDITORIAPED_0019_S03.xml;PD-00371-0019;08NOV2013;2013;12NOV2018;2018;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;04991083000189;NUCLEO DE ESTUDOS E PESQUISAS DO NORTE E NORDESTE;Executora;CE;Nordeste;Custo com Executoras;Custo;$2.165.339,25;$1.044.758,31;$169.102,36;$797.903,11;$149.960,65;$238.570,67;$4.565.634,35
APLPED00038_RELATORIOAUDITORIAPED_0015_S01.XML;PD-00038-0015;22NOV2013;2013;30JUN2017;2017;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Proponente;PI;Nordeste;06840748000189;EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A;Proponente;PI;Nordeste;Custo Próprio;Custo;$172.332,57;$914.900,00;$451,29;$2.421,18;;;$1.090.105,04
APLPED00369_RELATORIOAUDITORIAPED_0009_S01.xml;PD-00369-0009;01DEC2013;2013;01JUN2015;2015;05914650000166;ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A;Proponente;RO;Norte;05914650000166;ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A;Proponente;RO;Norte;Custo Próprio;Custo;$54.396,54;;;;;;$54.396,54
APLPED00369_RELATORIOAUDITORIAPED_0009_S01.xml;PD-00369-0009;01DEC2013;2013;01JUN2015;2015;05914650000166;ENERGISA RONDÔNIA - DISTRIBUIDORA DE ENERGIA S.A;Proponente;RO;Norte;10461640000152;INSTITUTO ORION DE CIENCIA E TECNOLOGIA;Executora;CE;Nordeste;Custo com Executoras;Custo;$1.172.735,00;;$19.633,34;$108.115,94;$109.212,17;$24.623,27;$1.434.319,72
APLPED00380_RELATORIOAUDITORIAPED_0016_S01.XML;PD-00380-0016;02DEC2013;2013;01DEC2018;2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;Custo Próprio;Custo;$120.842,41;$281.230,16;$36.235,35;;;$2.852,27;$441.160,19
APLPED00380_RELATORIOAUDITORIAPED_0016_S01.XML;PD-00380-0016;02DEC2013;2013;01DEC2018;2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;46151130000126;I.T.B.EQUIPAMENTOS ELETRICOS LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$20.700,00;;$3.494,38;$48.053,33;;$4.074,67;$76.322,38
APLPED00380_RELATORIOAUDITORIAPED_0016_S01.XML;PD-00380-0016;02DEC2013;2013;01DEC2018;2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;69045144000160;Ecil Informatica Industria e Comercio Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$226.999,99;$158.892,85;$3.978,83;;;$152.128,33;$542.000,00
APLPED00380_RELATORIOAUDITORIAPED_0016_S01.XML;PD-00380-0016;02DEC2013;2013;01DEC2018;2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;Custo Próprio;Custo;$72.417,89;;$11.807,17;;;;$84.225,06
APLPED00380_RELATORIOAUDITORIAPED_0016_S01.XML;PD-00380-0016;02DEC2013;2013;01DEC2018;2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;46151130000126;I.T.B.EQUIPAMENTOS ELETRICOS LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$20.700,00;;$2.747,53;$48.053,33;;$746,85;$72.247,71
APLPED00380_RELATORIOAUDITORIAPED_0016_S01.XML;PD-00380-0016;02DEC2013;2013;01DEC2018;2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;69045144000160;Ecil Informatica Industria e Comercio Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$239.332,95;$158.892,85;$3.978,83;;;$139.795,37;$542.000,00
APLPED0043_RELATORIOAUDITORIAPED_0212_S01.xml;PD-00043-0212;02DEC2013;2013;02JUN2016;2016;10835932000108;COMPANHIA ENERGÉTICA DE PERNAMBUCO;Proponente;PE;Nordeste;10835932000108;COMPANHIA ENERGÉTICA DE PERNAMBUCO;Proponente;PE;Nordeste;Custo Próprio;Custo;$129.277,00;;$3.008,22;$640,00;$3.630,04;;$136.555,26
APLPED0043_RELATORIOAUDITORIAPED_0212_S01.xml;PD-00043-0212;02DEC2013;2013;02JUN2016;2016;10835932000108;COMPANHIA ENERGÉTICA DE PERNAMBUCO;Proponente;PE;Nordeste;24134488000108;Universidade Federal de Pernambuco;Executora;PE;Nordeste;Custo com Executoras;Custo;$1.551.960,00;$74.690,00;$6.656,35;$223.643,43;$35.033,05;$512.270,37;$2.404.253,20
APLPED3033_RELATORIOAUDITORIAPED_0002_S03.xml;PD-03033-0002;05DEC2013;2013;04OCT2017;2017;13317273000106;CALDAS NOVAS TRANSMISSÃO S.A.;Cooperada;RJ;Sudeste;13317273000106;CALDAS NOVAS TRANSMISSÃO S.A.;Cooperada;RJ;Sudeste;Custo Próprio;Custo;;$34.800,00;;$5.700,00;;$642,60;$41.142,60
APLPED3033_RELATORIOAUDITORIAPED_0002_S03.xml;PD-03033-0002;05DEC2013;2013;04OCT2017;2017;10553895000145;TRANSENERGIA RENOVÁVEL S.A;Cooperada;RJ;Sudeste;10553895000145;TRANSENERGIA RENOVÁVEL S.A;Cooperada;RJ;Sudeste;Custo Próprio;Custo;;$65.727,73;;$7.284,25;;$162.662,08;$235.674,06
APLPED3033_RELATORIOAUDITORIAPED_0002_S03.xml;PD-03033-0002;05DEC2013;2013;04OCT2017;2017;10553895000145;TRANSENERGIA RENOVÁVEL S.A;Cooperada;RJ;Sudeste;17077870000161;AGX Energia Empreendimentos e Participações Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$190.719,46;;;;;;$190.719,46
APLPED3033_RELATORIOAUDITORIAPED_0002_S03.xml;PD-03033-0002;05DEC2013;2013;04OCT2017;2017;10997565000149;Transenergia São Paulo S.A.;Cooperada;RJ;Sudeste;00799205000189;FUNAPE - Fundação de Apoio à Pesquisa;Executora;GO;Centro-Oeste;Custo com Executoras;Custo;$94.479,77;;;;;;$94.479,77
APLPED3033_RELATORIOAUDITORIAPED_0002_S03.xml;PD-03033-0002;05DEC2013;2013;04OCT2017;2017;10997565000149;Transenergia São Paulo S.A.;Cooperada;RJ;Sudeste;10997565000149;Transenergia São Paulo S.A.;Cooperada;RJ;Sudeste;Custo Próprio;Custo;;$39.450,87;;$7.250,00;;;$46.700,87
APLPED0398_RELATORIOAUDITORIAPED_0003_S07.xml;PD-00398-0003;03JAN2014;2014;03JAN2017;2017;88446034000155;CENTRAIS ELÉTRICAS DE CARAZINHO SA;Proponente;RS;Sul;88446034000155;CENTRAIS ELÉTRICAS DE CARAZINHO SA;Proponente;RS;Sul;Custo Próprio;Custo;;;$180,00;$3.898,00;;;$4.078,00
APLPED0398_RELATORIOAUDITORIAPED_0003_S07.xml;PD-00398-0003;03JAN2014;2014;03JAN2017;2017;88446034000155;CENTRAIS ELÉTRICAS DE CARAZINHO SA;Proponente;RS;Sul;95591764000105;Universidade Federal de Santa Maria;Executora;RS;Sul;Custo com Executoras;Custo;;$303.891,12;;;;;$303.891,12
APLPED00063_RELATORIOAUDITORIAPED_3003_S02.xml;PD-00063-3003;05JAN2014;2014;04JAN2017;2017;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;02279806000196;DAIMON ENGENHARIA E SISTEMAS S/S LTDA.;Executora;SP;Sudeste;Custo com Executoras;Custo;$1.100.000,00;;$7.583,10;;;;$1.107.583,10
APLPED00063_RELATORIOAUDITORIAPED_3003_S02.xml;PD-00063-3003;05JAN2014;2014;04JAN2017;2017;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$88.603,94;$363.724,00;$12.480,25;$5.237,81;$655,88;$0,00;$470.701,88
APLPED00063_RELATORIOAUDITORIAPED_3003_S02.xml;PD-00063-3003;05JAN2014;2014;04JAN2017;2017;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$18.041,52;;$1.296,10;;;;$19.337,62
APLPED00063_RELATORIOAUDITORIAPED_3003_S02.xml;PD-00063-3003;05JAN2014;2014;04JAN2017;2017;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;Custo Próprio;Custo;$125.996,75;;;;;;$125.996,75
APLPED00063_RELATORIOAUDITORIAPED_3003_S02.xml;PD-00063-3003;05JAN2014;2014;04JAN2017;2017;02016439000138;RIO GRANDE ENERGIA SA;Cooperada;RS;Sul;02016439000138;RIO GRANDE ENERGIA SA;Cooperada;RS;Sul;Custo Próprio;Custo;$7.811,66;$407.516,00;;;;;$415.327,66
APLPED0380_RELATORIOAUDITORIAPED_0017_S02.xml;PD-00380-0017;07JAN2014;2014;08APR2015;2015;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;02279806000196;DAIMON Engenharia e Sistemas;Executora;SP;Sudeste;Custo com Executoras;Custo;$446.580,00;$0,00;;;;;$446.580,00
APLPED0380_RELATORIOAUDITORIAPED_0017_S02.xml;PD-00380-0017;07JAN2014;2014;08APR2015;2015;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;Custo Próprio;Custo;$2.556,63;$0,00;$0,00;;;$0,00;$2.556,63
APLPED0380_RELATORIOAUDITORIAPED_0017_S02.xml;PD-00380-0017;07JAN2014;2014;08APR2015;2015;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;02279806000196;DAIMON Engenharia e Sistemas;Executora;SP;Sudeste;Custo com Executoras;Custo;$148.860,00;$0,00;;;;;$148.860,00
APLPED0380_RELATORIOAUDITORIAPED_0017_S02.xml;PD-00380-0017;07JAN2014;2014;08APR2015;2015;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;Custo Próprio;Custo;$36.506,37;$0,00;$0,00;;;$0,00;$36.506,37
APLPED00380_RELATORIOAUDITORIAPED_0018_S02.XML;PD-00380-0018;21JAN2014;2014;20APR2018;2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;02980103000190;FEST   Fundacao Espirito Santense de Tecnologia;Executora;ES;Sudeste;Custo com Executoras;Custo;$367.283,30;$1.500,00;$10.000,00;$5.317,03;$3.240,00;$1.750,00;$389.090,33
APLPED00380_RELATORIOAUDITORIAPED_0018_S02.XML;PD-00380-0018;21JAN2014;2014;20APR2018;2018;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;28152650000171;ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Proponente;ES;Sudeste;Custo Próprio;Custo;$96.353,73;$30.000,00;$4.521,44;;;;$130.875,17
APLPED00380_RELATORIOAUDITORIAPED_0018_S02.XML;PD-00380-0018;21JAN2014;2014;20APR2018;2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;Custo Próprio;Custo;$54.851,64;$30.000,00;;;;;$84.851,64
APLPED00380_RELATORIOAUDITORIAPED_0018_S02.XML;PD-00380-0018;21JAN2014;2014;20APR2018;2018;02302100000106;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;Cooperada;SP;Sudeste;02980103000190;FEST   Fundacao Espirito Santense de Tecnologia;Executora;ES;Sudeste;Custo com Executoras;Custo;$367.282,79;$1.500,00;$10.000,00;$5.317,19;$3.240,00;$1.750,00;$389.089,98
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;19527639000158;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;Proponente;MG;Sudeste;19527639000158;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;Proponente;MG;Sudeste;Custo Próprio;Custo;;$15.000,00;;$37.960,06;;;$52.960,06
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;08826596000195;ENERGISA BORBOREMA - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;PB;Nordeste;08826596000195;ENERGISA BORBOREMA - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;PB;Nordeste;Custo Próprio;Custo;;;;;;$8.141,22;$8.141,22
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;15413826000150;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;MS;Centro Oeste;15413826000150;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;MS;Centro Oeste;Custo Próprio;Custo;;$244.000,00;$12.219,93;;;$446.116,40;$702.336,33
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste;03467321000199;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S.A;Cooperada;MT;Centro Oeste;Custo Próprio;Custo;;$113.000,00;;;;$198.389,25;$311.389,25
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;33249046000106;ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RJ;Sudeste;33249046000106;ENERGISA NOVA FRIBURGO - DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;RJ;Sudeste;Custo Próprio;Custo;;;$1.752,82;;;;$1.752,82
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;13017462000163;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;SE;Nordeste;13017462000163;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S.A;Cooperada;SE;Nordeste;Custo Próprio;Custo;;$22.500,00;;;;;$22.500,00
APLPED6585_RELATORIOAUDITORIAPED_1403_S01.xml;PD-06585-1403;21JAN2014;2014;29FEB2016;2016;25086034000171;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;TO;Norte;25086034000171;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;Cooperada;TO;Norte;Custo Próprio;Custo;;$39.000,00;;;;$56.609,99;$95.609,99
APLPED0068_RELATORIOAUDITORIAPED_0036_S02.xml;PD-00068-0036;23JAN2014;2014;23FEB2015;2015;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;02998611000104;COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;Proponente;SP;Sudeste;Custo Próprio;Custo;$49.990,00;$399.425,28;$16.063,65;;;;$465.478,93
APLPED00371_RELATORIOAUDITORIAPED_0021_S03.xml;PD-00371-0021;27JAN2014;2014;20SEP2016;2016;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;Custo Próprio;Custo;$16.584,76;;$9.917,29;;;$532.864,38;$559.366,43
APLPED00371_RELATORIOAUDITORIAPED_0021_S03.xml;PD-00371-0021;27JAN2014;2014;20SEP2016;2016;04895728000180;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Proponente;PA;Norte;04991083000189;Núcleo de Estudos e Pesquisa do Nordeste;Executora;CE;Nordeste;Custo com Executoras;Custo;$985.699,68;$315.727,36;$100.642,73;$264.233,60;$18.154,10;$144.417,31;$1.828.874,78
APLPED00396_RELATORIOAUDITORIAPED_0036_S01.xml;PD-00396-0036;30JAN2014;2014;30JUL2016;2016;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Proponente;RS;Sul;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Proponente;RS;Sul;Custo Próprio;Custo;$185.397,75;$303.988,06;$10.627,58;;;;$500.013,39
APLPED00396_RELATORIOAUDITORIAPED_0036_S01.xml;PD-00396-0036;30JAN2014;2014;30JUL2016;2016;02016440000162;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;Proponente;RS;Sul;05837045000139;Megasoftware Soluções em Informática Ltda;Executora;RS;Sul;Custo com Executoras;Custo;$238.430,06;;$6.676,42;;$227,54;$4.364,97;$249.698,99
APLPED00039_RELATORIOAUDITORIAPED_0072_S01.XML;PD-00039-0072;01FEB2014;2014;31AUG2017;2017;07047251000170;COMPANHIA ENERGÉTICA DO CEARÁ;Proponente;CE;Nordeste;02641663000110;Fundação CPqD - Centro de Pesquisa e Desenvolvimento em Telecomunicações;Executora;SP;Sudeste;Custo com Executoras;Custo;$656.184,00;;$29.329,83;$32.668,79;$93.605,55;$97.264,25;$909.052,42
APLPED00039_RELATORIOAUDITORIAPED_0072_S01.XML;PD-00039-0072;01FEB2014;2014;31AUG2017;2017;07047251000170;COMPANHIA ENERGÉTICA DO CEARÁ;Proponente;CE;Nordeste;04897383000101;Matrix Engenharia em Energia Ltda;Executora;RJ;Sudeste;Custo com Executoras;Custo;$38.716,20;;;;;;$38.716,20
APLPED00039_RELATORIOAUDITORIAPED_0072_S01.XML;PD-00039-0072;01FEB2014;2014;31AUG2017;2017;07047251000170;COMPANHIA ENERGÉTICA DO CEARÁ;Proponente;CE;Nordeste;07047251000170;COMPANHIA ENERGÉTICA DO CEARÁ;Proponente;CE;Nordeste;Custo Próprio;Custo;$6.997,32;$4.470,53;;$5.200,00;$2.763,10;$68.898,43;$88.329,38
APLPED00039_RELATORIOAUDITORIAPED_0072_S01.XML;PD-00039-0072;01FEB2014;2014;31AUG2017;2017;07047251000170;COMPANHIA ENERGÉTICA DO CEARÁ;Proponente;CE;Nordeste;17222768000102;ITEMM - Instituto de Tecnologia Edson Mororó Moura;Executora;PE;Nordeste;Custo com Executoras;Custo;$96.124,70;;$13.027,60;;$8.456,92;;$117.609,22
APLPED02609_RELATORIOAUDITORIAPED_0002_S01.XML;PD-02609-0002;03FEB2014;2014;02MAR2018;2018;05217560000116;Sul Transmissora de Energia S.A;Cooperada;RS;Sul;05217560000116;Sul Transmissora de Energia S.A;Cooperada;RS;Sul;Custo Próprio;Custo;$299.076,67;;;;;;$299.076,67
APLPED06585_RELATORIOAUDITORIAPED_1404_S01.XML;PD-06585-1404;03FEB2014;2014;03APR2018;2018;19527639000158;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;Proponente;MG;Sudeste;14766411000105;High Voltage Equipments - ME;Executora;MG;Sudeste;Custo com Executoras;Custo;$42.305,31;$27.000,00;;$2.115,27;;;$71.420,58
APLPED06585_RELATORIOAUDITORIAPED_1404_S01.XML;PD-06585-1404;03FEB2014;2014;03APR2018;2018;19527639000158;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;Proponente;MG;Sudeste;19527639000158;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S.A.;Proponente;MG;Sudeste;Custo Próprio;Custo;;;$789,90;$1.365,37;;$10.036,04;$12.191,31
APLPED05697_RELATORIOAUDITORIAPED_1213_S01.XML;PD-05697-1213;18FEB2014;2014;13APR2018;2018;08336783000190;CELESC DISTRIBUIÇÃO S.A;Proponente;SC;Sul;02641663000110;Centro de Pesquisa e Desenvolvimento em Telecomunicações;Executora;SP;Sudeste;Custo com Executoras;Custo;$2.377.925,00;$28.580,11;$58.950,23;$40.619,72;$1.062,03;$0,00;$2.507.137,09
APLPED05697_RELATORIOAUDITORIAPED_1213_S01.XML;PD-05697-1213;18FEB2014;2014;13APR2018;2018;08336783000190;CELESC DISTRIBUIÇÃO S.A;Proponente;SC;Sul;08336783000190;CELESC DISTRIBUIÇÃO S.A;Proponente;SC;Sul;Custo Próprio;Custo;$55.040,72;;;;;;$55.040,72
APLPED05697_RELATORIOAUDITORIAPED_5112_S01.XML;PD-05697-5112;18FEB2014;2014;13APR2018;2018;08336783000190;CELESC DISTRIBUIÇÃO S.A;Proponente;SC;Sul;02279806000196;Daimon Engenharia e Sistemas;Executora;SP;Sudeste;Custo com Executoras;Custo;$852.120,00;$0,00;$41.942,96;$9.309,67;$0,00;$6.630,83;$910.003,46
APLPED05697_RELATORIOAUDITORIAPED_5112_S01.XML;PD-05697-5112;18FEB2014;2014;13APR2018;2018;08336783000190;CELESC DISTRIBUIÇÃO S.A;Proponente;SC;Sul;08336783000190;CELESC DISTRIBUIÇÃO S.A;Proponente;SC;Sul;Custo Próprio;Custo;$141.764,52;;;;;;$141.764,52
APLPED02934_RELATORIOAUDITORIAPED_0012_S02.XML;PD-02934-0012;18MAR2014;2014;26MAR2018;2018;06981176000158;CEMIG GERAÇÃO E TRANSMISSÃO S.A;Cooperada;MG;Sudeste;06981176000158;CEMIG GERAÇÃO E TRANSMISSÃO S.A;Cooperada;MG;Sudeste;Custo Próprio;Custo;$44.478,00;;$4.313,89;;;;$48.791,89
APLPED02934_RELATORIOAUDITORIAPED_0012_S02.XML;PD-02934-0012;18MAR2014;2014;26MAR2018;2018;06981176000158;CEMIG GERAÇÃO E TRANSMISSÃO S.A;Cooperada;MG;Sudeste;43588755000161;FUNDAÇÃO PARA O DESENVOLVIMENTO TECNOLÓGICO DA ENGENHARIA;Executora;SP;Sudeste;Custo com Executoras;Custo;$274.560,00;;;;;;$274.560,00
APLPED00063_RELATORIOAUDITORIAPED_3006_S01.xml;PD-00063-3006;01APR2014;2014;30SEP2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;05364929000113;Nunes e Borges Campos Ltda - ME;Executora;SP;Sudeste;Custo com Executoras;Custo;$197.119,67;;$5.680,33;;;;$202.800,00
APLPED00063_RELATORIOAUDITORIAPED_3006_S01.xml;PD-00063-3006;01APR2014;2014;30SEP2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;07512949000110;Redenel Engenharia e Representações LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$473.000,00;;;;;;$473.000,00
APLPED00063_RELATORIOAUDITORIAPED_3006_S01.xml;PD-00063-3006;01APR2014;2014;30SEP2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;09474731000143;Sinapsis Inovação em Energia S/S Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$550.480,00;;$4.012,11;$28.800,00;;;$583.292,11
APLPED00063_RELATORIOAUDITORIAPED_3006_S01.xml;PD-00063-3006;01APR2014;2014;30SEP2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;14784855000165;RAR Consultoria e Engenharia Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;$158.400,00;;$7.829,40;;;;$166.229,40
APLPED00063_RELATORIOAUDITORIAPED_3006_S01.xml;PD-00063-3006;01APR2014;2014;30SEP2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;;$459.972,56;;;$474,00;;$460.446,56
APLPED00063_RELATORIOAUDITORIAPED_3006_S01.xml;PD-00063-3006;01APR2014;2014;30SEP2016;2016;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$268.795,05;;$4.212,68;;;;$273.007,73
APLPED0063_RELATORIOAUDITORIAPED_3004_S02.xml;PD-00063-3004;01APR2014;2014;31MAR2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;05532488000111;KNBS TELECOMUNICAÇÕES E INFORMÁTICA LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$1.529.998,27;;$3.423,93;$6.953,67;$10.870,00;;$1.551.245,87
APLPED0063_RELATORIOAUDITORIAPED_3004_S02.xml;PD-00063-3004;01APR2014;2014;31MAR2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$153.953,90;;$839,52;$8.065,00;$832,23;$448.085,33;$611.775,98
APLPED0063_RELATORIOAUDITORIAPED_3005_S02.xml;PD-00063-3005;01APR2014;2014;31MAY2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;02437460000379;Instituto de Pesquisa Eldorado;Executora;SP;Sudeste;Custo com Executoras;Custo;$1.996.232,89;;$6.012,54;$181.871,00;$4.093,06;;$2.188.209,49
APLPED0063_RELATORIOAUDITORIAPED_3005_S02.xml;PD-00063-3005;01APR2014;2014;31MAY2016;2016;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$290.750,69;$331.400,00;$8.934,88;$2.140,00;$332,51;$142.260,58;$775.818,66
